year,indicator,LifeZone,pool_tc_sum,area_sum,pool_tc_per_ha,run
2036,Soil Carbon,Tropical Dry,42428891.08322468,1142790.3822968886,37.127448515927355,"Modified Decay, Turnover and Spinup parameters"
2036,Soil Carbon,Tropical Moist,53913968.51328485,608498.4096054053,88.60165887409072,"Modified Decay, Turnover and Spinup parameters"
2036,Soil Carbon,Tropical Premontane Wet,40339948.38129222,417245.7651077392,96.68150465439913,"Modified Decay, Turnover and Spinup parameters"
2036,Total Biomass,Tropical Dry,131022143.65680502,1142790.3822968886,114.65107309834397,"Modified Decay, Turnover and Spinup parameters"
2036,Total Biomass,Tropical Moist,127585216.39685176,608498.4096054053,209.6722265545235,"Modified Decay, Turnover and Spinup parameters"
2036,Total Biomass,Tropical Premontane Wet,93723883.42463906,417245.7651077392,224.62512807155306,"Modified Decay, Turnover and Spinup parameters"
2037,Deadwood,Tropical Dry,18180710.066772383,1142790.3822968886,15.909050643418144,"Modified Decay, Turnover and Spinup parameters"
2037,Deadwood,Tropical Moist,17980008.517914116,608498.4096054053,29.548160248395167,"Modified Decay, Turnover and Spinup parameters"
2037,Deadwood,Tropical Premontane Wet,15343971.196586952,417245.7651077392,36.77442044888078,"Modified Decay, Turnover and Spinup parameters"
2037,Litter,Tropical Dry,18932534.215448894,1142790.3822968886,16.566935204159215,"Modified Decay, Turnover and Spinup parameters"
2037,Litter,Tropical Moist,18690013.826907687,608498.4096054053,30.7149756381905,"Modified Decay, Turnover and Spinup parameters"
2037,Litter,Tropical Premontane Wet,17185576.282793324,417245.7651077392,41.18813831065666,"Modified Decay, Turnover and Spinup parameters"
2037,Soil Carbon,Tropical Dry,42604753.38953157,1142790.3822968886,37.281337023418494,"Modified Decay, Turnover and Spinup parameters"
2037,Soil Carbon,Tropical Moist,54030127.53461848,608498.4096054053,88.7925534097214,"Modified Decay, Turnover and Spinup parameters"
2037,Soil Carbon,Tropical Premontane Wet,40441534.59399338,417245.7651077392,96.92497318349238,"Modified Decay, Turnover and Spinup parameters"
2037,Total Biomass,Tropical Dry,131022156.23971577,1142790.3822968886,114.65108410903406,"Modified Decay, Turnover and Spinup parameters"
2037,Total Biomass,Tropical Moist,127616979.23455718,608498.4096054053,209.72442527386937,"Modified Decay, Turnover and Spinup parameters"
2037,Total Biomass,Tropical Premontane Wet,93757309.06916514,417245.7651077392,224.70523827834558,"Modified Decay, Turnover and Spinup parameters"
2038,Deadwood,Tropical Dry,18180851.19302389,1142790.3822968886,15.909174136102099,"Modified Decay, Turnover and Spinup parameters"
2038,Deadwood,Tropical Moist,17987694.09556521,608498.4096054053,29.560790647307925,"Modified Decay, Turnover and Spinup parameters"
2038,Deadwood,Tropical Premontane Wet,15353671.442043468,417245.7651077392,36.79766872667699,"Modified Decay, Turnover and Spinup parameters"
2038,Litter,Tropical Dry,18932999.71244897,1142790.3822968886,16.56734253782888,"Modified Decay, Turnover and Spinup parameters"
2038,Litter,Tropical Moist,18699180.672384854,608498.4096054053,30.730040337345773,"Modified Decay, Turnover and Spinup parameters"
2038,Litter,Tropical Premontane Wet,17199033.573558982,417245.7651077392,41.2203909825614,"Modified Decay, Turnover and Spinup parameters"
2038,Soil Carbon,Tropical Dry,42780038.17386178,1142790.3822968886,37.43472016965911,"Modified Decay, Turnover and Spinup parameters"
2038,Soil Carbon,Tropical Moist,54146002.31744586,608498.4096054053,88.98298083072736,"Modified Decay, Turnover and Spinup parameters"
2038,Soil Carbon,Tropical Premontane Wet,40542912.64607646,417245.7651077392,97.16794282048056,"Modified Decay, Turnover and Spinup parameters"
2038,Total Biomass,Tropical Dry,131022167.49810486,1142790.3822968886,114.65109396070001,"Modified Decay, Turnover and Spinup parameters"
2038,Total Biomass,Tropical Moist,127647655.71437313,608498.4096054053,209.7748386838828,"Modified Decay, Turnover and Spinup parameters"
2038,Total Biomass,Tropical Premontane Wet,93789694.99532436,417245.7651077392,224.7828566243361,"Modified Decay, Turnover and Spinup parameters"
2039,Deadwood,Tropical Dry,18180980.662422452,1142790.3822968886,15.909287428443868,"Modified Decay, Turnover and Spinup parameters"
